time,mean number of programs,standard deviation
0.07671581176779302,12967.844402810257,494.568132580423
0.07707027114212299,13017.333142933849,493.9352941053558
0.0774263682681127,13079.481165437803,496.5231464547102
0.0777841107128649,13138.237911322347,498.21558674235246
0.07814350607844542,13194.414635685383,487.49109620199624
0.07850456200204509,13251.15235434405,484.6885521283418
0.07886728615614153,13313.327289184585,485.7832482185199
0.07923168624866253,13381.002510780216,487.1481387997259
0.07959777002314986,13449.65218224488,486.80231261646577
0.07996554525892346,13513.776805133308,487.50948183973975
0.08033501977124735,13574.969876355672,491.3471487583156
0.08070620141149504,13629.66861368592,479.0044561761235
0.08107909806731686,13696.227648389346,482.98289288307234
0.08145371766280746,13761.907385741797,485.9128125533764
0.0818300681586739,13826.434919904448,486.2336836805931
0.0822081575524054,13883.446077927443,483.43626310146317
0.08258799387844268,13941.163808720648,490.15485594373916
0.08296958520834907,14004.060551198816,496.6220070253065
0.08335293965098195,14062.912019531237,500.21683183625487
0.0837380653526649,14129.666884759168,501.88957518977134
0.08412497049736119,14190.05277589944,508.1820950919972
0.08451366330684718,14249.59623557545,505.48543985730424
0.08490415204088747,14316.672560314542,507.56099221652244
0.08529644499741025,14376.423116350745,511.1114179882334
0.08569055051268347,14437.061376630396,509.72507194659323
0.08608647696149245,14489.41074786541,502.5219496973692
0.08648423275731722,14553.883539587634,501.6193197726967
0.08688382635251184,14617.234830971884,503.1513501769652
0.0872852662384838,14679.679264357343,509.84866343097
0.08768856094587427,14744.517260712066,510.9581990497613
0.08809371904473991,14806.408111588404,511.47722179682245
0.08850074914473434,14860.377787794085,508.1253697278614
0.08890965989529158,14903.584986846021,498.29510061257446
0.08932045998580969,14949.915119646117,506.47192633201337
0.0897331581458352,15007.327388731477,504.68518589777847
0.09014776314524918,15056.441750171729,509.1619575567849
0.09056428379445289,15115.153017041031,515.8158923831793
0.09098272894455559,15172.024794140165,521.074256458965
0.09140310748756232,15235.777927040539,530.320215509748
0.09182542835656282,15295.903848080863,533.9807888293092
0.09224970052592174,15360.52626819036,537.8679642702974
0.09267593301146879,15428.809628533138,545.1690873378632
0.09310413487069075,15501.559900908338,544.6251632318849
0.09353431520292387,15579.376779765113,546.2481986715394
0.0939664831495469,15649.77153974401,548.6217498533723
0.09440064789417603,15724.120584969303,554.1614433605132
0.09483681866285923,15786.898813232421,556.7762803930726
0.0952750047242729,15858.02881249033,556.8101821116993
0.09571521538991866,15916.17900643246,548.8131094262344
0.09615746001432096,15981.73787176506,546.3115064394106
0.09660174799522646,16048.996450496332,545.3639527200364
0.09704808877380301,16117.747603671774,547.0091656452918
0.09749649183484087,16193.3066165432,550.5285596786147
0.09794696670695395,16256.131695890776,550.5243848150093
0.09839952296278232,16328.805446663648,552.3687184713011
0.09885417021919574,16405.312744514133,558.5094994589565
0.09931091813749796,16478.58437074086,569.1356534215803
0.09976977642363201,16553.778573915006,571.6674956987035
0.10023075482838655,16629.067587377787,581.6134260084714
0.10069386314760276,16709.149236230507,589.2083128789864
0.10115911122238297,16789.90666066204,591.9449837176646
0.10162650893929946,16858.92518326847,601.5431422717073
0.10209606623060465,16940.06705537251,600.5693508985477
0.10256779307444219,17022.793728704874,596.5949799610967
0.1030416994950588,17101.473478571035,597.7628408072154
0.10351779556301763,17181.472263271615,595.6241561726735
0.10399609139541198,17263.40130355853,597.2846580223326
0.10447659715608042,17344.68540725843,599.8247123088855
