program,search time,probability of the program,cumulative probability
(MAP[/2] (MAP[**2] (SCANL1[*] var0))),0.16817395194448181,0.0001273200478402941,0.16824358261934474
(MAP[/2] (MAP[**2] (SCANL1[MIN] var0))),0.16817453294424922,3.8721474800201845e-05,0.16828230409414494
(MAP[/2] (MAP[**2] (SCANL1[MAX] var0))),0.16817515894399548,1.1683647096589161e-06,0.16828347245885458
(MAP[/2] (MAP[*(-1)] (SORT var0))),0.16817583094416477,2.4511481085174594e-08,0.16828349697033568
(MAP[/2] (MAP[*(-1)] (REVERSE var0))),0.1681764539443975,6.84090260200052e-10,0.16828349765442593
(MAP[/2] (MAP[*(-1)] (FILTER[<0] var0))),0.16817702994558203,1.2646584567119422e-06,0.16828476231288264
(MAP[/2] (MAP[*(-1)] (FILTER[>0] var0))),0.168177596946407,7.567214384469103e-08,0.1682848379850265
(MAP[/2] (MAP[*(-1)] (FILTER[%2==0] var0))),0.1681782479481626,8.072373980516114e-08,0.1682849187087663
(MAP[/2] (MAP[*(-1)] (FILTER[%2==1] var0))),0.16817880094822613,5.159667879634491e-09,0.1682849238684342
(MAP[/2] (MAP[*(-1)] (MAP[+1] var0))),0.1681793199477397,1.937187415478404e-09,0.1682849258056216
(MAP[/2] (MAP[*(-1)] (MAP[-1] var0))),0.16817986094793014,5.470808845004119e-09,0.16828493127643043
(MAP[/2] (MAP[*(-1)] (MAP[*2] var0))),0.16818048494860705,9.467446596314678e-08,0.1682850259508964
(MAP[/2] (MAP[*(-1)] (MAP[/2] var0))),0.1681811469479726,8.744663232624827e-08,0.16828511339752872
(MAP[/2] (MAP[*(-1)] (MAP[*(-1)] var0))),0.16818171694831108,8.406272069184148e-08,0.16828519746024942
(MAP[/2] (MAP[*(-1)] (MAP[**2] var0))),0.16818236094877648,1.9064092201362195e-08,0.1682852165243416
(MAP[/2] (MAP[*(-1)] (MAP[*3] var0))),0.16818291994968604,1.0134225022549779e-06,0.16828622994684386
(MAP[/2] (MAP[*(-1)] (MAP[/3] var0))),0.16818349994900927,1.4553051202377376e-06,0.1682876852519641
(MAP[/2] (MAP[*(-1)] (MAP[*4] var0))),0.16818419894843828,5.899962775105469e-08,0.16828774425159185
(MAP[/2] (MAP[*(-1)] (MAP[/4] var0))),0.1681848229491152,7.976203247178203e-08,0.16828782401362433
(MAP[/2] (MAP[*(-1)] (SCANL1[+] var0))),0.1681938559486298,6.760012830962377e-07,0.16828850001490742
(MAP[/2] (MAP[*(-1)] (SCANL1[-] var0))),0.1681947389479319,1.0459359186277284e-08,0.1682885104742666
(MAP[/2] (MAP[*(-1)] (SCANL1[*] var0))),0.16819551794833387,1.3916854095173166e-07,0.16828864964280754
(MAP[/2] (MAP[*(-1)] (SCANL1[MIN] var0))),0.16819670994846092,2.995520481295337e-08,0.16828867959801236
(MAP[/2] (MAP[*(-1)] (SCANL1[MAX] var0))),0.16819774794930709,5.110944121925724e-06,0.16829379054213428
(MAP[/2] (MAP[/2] (SORT var0))),0.168198497949561,2.449330072235517e-11,0.16829379056662758
(MAP[/2] (MAP[/2] (REVERSE var0))),0.1681992749490746,5.7476007074945427e-11,0.16829379062410357
(MAP[/2] (MAP[/2] (FILTER[<0] var0))),0.16819983495042834,1.0643655272094486e-09,0.1682937916884691
(MAP[/2] (MAP[/2] (FILTER[>0] var0))),0.1682004259509995,2.3941064702101275e-08,0.16829381562953383
(MAP[/2] (MAP[/2] (FILTER[%2==0] var0))),0.16820116095004778,1.208601745274612e-09,0.16829381683813557
(MAP[/2] (MAP[/2] (FILTER[%2==1] var0))),0.16820192795057665,2.0412908123211823e-10,0.16829381704226465
(MAP[/2] (MAP[/2] (MAP[+1] var0))),0.1682025389509363,1.137512747844935e-08,0.16829382841739213
(MAP[/2] (MAP[/2] (MAP[-1] var0))),0.16820327095229004,5.698644489485543e-11,0.16829382847437857
(MAP[/2] (MAP[/2] (MAP[*2] var0))),0.16820387195184594,1.910042419552401e-06,0.16829573851679813
(MAP[/2] (MAP[/2] (MAP[/2] var0))),0.16820449495207868,6.62616972427188e-09,0.16829574514296786
(MAP[/2] (MAP[/2] (MAP[*(-1)] var0))),0.16820511595142307,9.063022764906612e-09,0.16829575420599063
(MAP[/2] (MAP[/2] (MAP[**2] var0))),0.16820566595197306,2.0994248692342833e-08,0.16829577520023933
(MAP[/2] (MAP[/2] (MAP[*3] var0))),0.16820627795095788,2.0447241709065314e-10,0.16829577540471174
(MAP[/2] (MAP[/2] (MAP[/3] var0))),0.16820691195061954,9.059263891012251e-08,0.16829586599735066
(MAP[/2] (MAP[/2] (MAP[*4] var0))),0.16820758395078883,6.153219344505143e-10,0.1682958666126726
(MAP[/2] (MAP[/2] (MAP[/4] var0))),0.16820835395083122,8.464458470197229e-07,0.16829671305851962
(MAP[/2] (MAP[/2] (SCANL1[+] var0))),0.1682174939505785,5.6971006900986194e-09,0.1682967187556203
(MAP[/2] (MAP[/2] (SCANL1[-] var0))),0.1682183379507478,4.5717217355297873e-10,0.16829671921279246
(MAP[/2] (MAP[/2] (SCANL1[*] var0))),0.16821919195172086,1.5623120282377947e-08,0.16829673483591273
(MAP[/2] (MAP[/2] (SCANL1[MIN] var0))),0.1682198699509172,1.3454461208889403e-08,0.16829674829037394
(MAP[/2] (MAP[/2] (SCANL1[MAX] var0))),0.16822050395057886,4.3248370804524734e-08,0.16829679153874474
(MAP[/2] (MAP[*2] (SORT var0))),0.16822135294933105,3.25006785642253e-07,0.1682971165455304
(MAP[/2] (MAP[*2] (REVERSE var0))),0.16822202794901386,2.9129160226652466e-09,0.16829711945844641
(MAP[/2] (MAP[*2] (FILTER[<0] var0))),0.16822270094962732,8.333559483079688e-08,0.16829720279404126
(MAP[/2] (MAP[*2] (FILTER[>0] var0))),0.16822322894950048,7.173496378193427e-07,0.1682979201436791
(MAP[/2] (MAP[*2] (FILTER[%2==0] var0))),0.1682239389501774,6.083568345708614e-09,0.16829792622724743
(MAP[/2] (MAP[*2] (FILTER[%2==1] var0))),0.16822464895085432,1.1142162693084368e-05,0.1683090683899405
(MAP[/2] (MAP[*2] (MAP[+1] var0))),0.16822552695157356,4.845171180602005e-06,0.1683139135611211
(MAP[/2] (MAP[*2] (MAP[-1] var0))),0.16822610095186974,3.8960869920611567e-07,0.16831430316982032
(MAP[/2] (MAP[*2] (MAP[*2] var0))),0.16822673695241974,8.743493539840887e-09,0.16831431191331386
(MAP[/2] (MAP[*2] (MAP[/2] var0))),0.1682273439510027,1.5166251096344627e-08,0.16831432707956495
(MAP[/2] (MAP[*2] (MAP[*(-1)] var0))),0.1682283489517431,5.468441823845883e-08,0.1683143817639832
(MAP[/2] (MAP[*2] (MAP[**2] var0))),0.16822892895106634,1.8113518808812516e-08,0.168314399877502
(MAP[/2] (MAP[*2] (MAP[*3] var0))),0.16822966995096067,1.7444175357684974e-05,0.16833184405285967
(MAP[/2] (MAP[*2] (MAP[/3] var0))),0.16823022095195483,3.0272523040636815e-07,0.16833214677809008
(MAP[/2] (MAP[*2] (MAP[*4] var0))),0.16823089295212412,4.386394335628572e-09,0.1683321511644844
(MAP[/2] (MAP[*2] (MAP[/4] var0))),0.1682314989520819,2.9950170134805043e-06,0.1683351461814979
(MAP[/2] (MAP[*2] (SCANL1[+] var0))),0.16824080195146962,4.566548920448705e-06,0.16833971273041834
(MAP[/2] (MAP[*2] (SCANL1[-] var0))),0.1682416819530772,5.348718146674755e-09,0.16833971807913647
(MAP[/2] (MAP[*2] (SCANL1[*] var0))),0.168242419953458,9.956864668270538e-08,0.16833981764778316
(MAP[/2] (MAP[*2] (SCANL1[MIN] var0))),0.1682431109547906,1.6391757299177542e-10,0.16833981781170074
(MAP[/2] (MAP[*2] (SCANL1[MAX] var0))),0.16824374495627126,1.8811466115935014e-07,0.1683400059263619
(MAP[/2] (MAP[-1] (SORT var0))),0.1682446269569482,5.476772041804696e-07,0.16834055360356606
(MAP[/2] (MAP[-1] (REVERSE var0))),0.16824569195705408,0.0001132260894022805,0.16845377969296835
(MAP[/2] (MAP[-1] (FILTER[<0] var0))),0.16824652495779446,4.521800877966712e-07,0.16845423187305614
(MAP[/2] (MAP[-1] (FILTER[>0] var0))),0.168247123958281,2.6686605634313208e-06,0.16845690053361956
(MAP[/2] (MAP[-1] (FILTER[%2==0] var0))),0.1682478349575831,3.026046809659217e-06,0.16845992658042921
(MAP[/2] (MAP[-1] (FILTER[%2==1] var0))),0.16824846495728707,5.385777484713392e-05,0.16851378435527634
(MAP[/2] (MAP[-1] (MAP[+1] var0))),0.16824918795646226,1.9697319668245554e-08,0.168513804052596
(MAP[/2] (MAP[-1] (MAP[-1] var0))),0.16824976595671615,6.522663489655274e-09,0.1685138105752595
(MAP[/2] (MAP[-1] (MAP[*2] var0))),0.16825037795751996,3.0178988984745774e-09,0.1685138135931584
(MAP[/2] (MAP[-1] (MAP[/2] var0))),0.1682510239570547,1.000982155915406e-05,0.16852382341471756
(MAP[/2] (MAP[-1] (MAP[*(-1)] var0))),0.16825176495694905,0.00030876015081820985,0.16883258356553577
(MAP[/2] (MAP[-1] (MAP[**2] var0))),0.16825231095754134,5.459702654268691e-05,0.16888718059207844
(MAP[/2] (MAP[-1] (MAP[*3] var0))),0.16825296195747796,6.252580995096795e-07,0.16888780585017796
(MAP[/2] (MAP[-1] (MAP[/3] var0))),0.16825357995912782,2.8445605918625918e-05,0.1689162514560966
(MAP[/2] (MAP[-1] (MAP[*4] var0))),0.16825412696016429,0.0005757365185209767,0.16949198797461756
(MAP[/2] (MAP[-1] (MAP[/4] var0))),0.16825470295952982,3.9627900401159036e-07,0.16949238425362156
(MAP[/2] (MAP[-1] (SCANL1[+] var0))),0.1682634419594251,3.6921142675795467e-07,0.16949275346504833
(MAP[/2] (MAP[-1] (SCANL1[-] var0))),0.16826430495893874,7.131654441773354e-06,0.1694998851194901
(MAP[/2] (MAP[-1] (SCANL1[*] var0))),0.1682650759594253,7.773521925335918e-08,0.16949996285470936
(MAP[/2] (MAP[-1] (SCANL1[MIN] var0))),0.1682657079600176,2.4856809519433226e-06,0.1695024485356613
(MAP[/2] (MAP[-1] (SCANL1[MAX] var0))),0.16826637295889668,0.00024194908620684663,0.16974439762186813
(MAP[/2] (MAP[+1] (SORT var0))),0.16826711595786037,1.4308477972276617e-05,0.1697587060998404
(MAP[/2] (MAP[+1] (REVERSE var0))),0.16826806295830465,0.0034002603715761475,0.17315896647141654
(MAP[/2] (MAP[+1] (FILTER[<0] var0))),0.1682690119578183,4.5870327579330225e-06,0.17316355350417448
(MAP[/2] (MAP[+1] (FILTER[>0] var0))),0.16827004795777611,3.532492732076745e-06,0.17316708599690656
(MAP[/2] (MAP[+1] (FILTER[%2==0] var0))),0.16827081295741664,5.818456358221352e-05,0.17322527056048878
(MAP[/2] (MAP[+1] (FILTER[%2==1] var0))),0.1682714709568245,0.006137311352039065,0.17936258191252785
(MAP[/2] (MAP[+1] (MAP[+1] var0))),0.16827212895805133,5.423663297800415e-05,0.17941681854550587
(MAP[/2] (MAP[+1] (MAP[-1] var0))),0.16827275295872823,0.0021392447124942886,0.18155606325800017
(MAP[/2] (MAP[+1] (MAP[*2] var0))),0.16827344795819954,0.0001288017934221644,0.18168486505142234
(MAP[/2] (MAP[+1] (MAP[/2] var0))),0.16827422995811503,2.6953526894406137e-06,0.18168756040411177
(MAP[/2] (MAP[+1] (MAP[*(-1)] var0))),0.1682748909570364,0.002989711360931132,0.1846772717650429
(MAP[/2] (MAP[+1] (MAP[**2] var0))),0.16827581695724803,5.745343744172637e-05,0.18473472520248463
(MAP[/2] (MAP[+1] (MAP[*3] var0))),0.16827675095737504,6.908133154209502e-06,0.18474163333563884
(MAP[/2] (MAP[+1] (MAP[/3] var0))),0.16827759095758665,5.39657626342413e-05,0.1847955990982731
(MAP[/2] (MAP[+1] (MAP[*4] var0))),0.16827824195752328,0.0015359487396504458,0.18633154783792352
(MAP[/2] (MAP[+1] (MAP[/4] var0))),0.1682789399583271,0.0001491627426311734,0.1864807105805547
(MAP[/2] (MAP[+1] (SCANL1[+] var0))),0.16828832495775714,1.2054943389107921e-05,0.1864927655239438
(MAP[/2] (MAP[+1] (SCANL1[-] var0))),0.16828920795705926,1.4545333892963483e-06,0.1864942200573331
(MAP[/2] (MAP[+1] (SCANL1[*] var0))),0.16828986695691128,2.1473666222212236e-06,0.1864963674239553
(MAP[/2] (MAP[+1] (SCANL1[MIN] var0))),0.16829053695801122,0.008781533583970574,0.19527790100792589
(MAP[/2] (MAP[+1] (SCANL1[MAX] var0))),0.1682911819571018,0.0007604165852577483,0.19603831759318363
(MAP[/2] (FILTER[%2==1] (SORT var0))),0.16829200095708075,3.186330536044898e-08,0.196038349456489
(MAP[/2] (FILTER[%2==1] (REVERSE var0))),0.168292815957102,4.375285871688529e-07,0.19603878698507615
(MAP[/2] (FILTER[%2==1] (FILTER[<0] var0))),0.16829344095640408,5.034819524408323e-05,0.19608913518032023
(MAP[/2] (FILTER[%2==1] (FILTER[>0] var0))),0.16829404195595998,1.215724243701515e-06,0.19609035090456392
(MAP[/2] (FILTER[%2==1] (FILTER[%2==0] var0))),0.16829463995600236,0.00043405448271308415,0.196524405387277
(MAP[/2] (FILTER[%2==1] (FILTER[%2==1] var0))),0.16829526795481797,2.1030138308599667e-06,0.19652650840110786
(MAP[/2] (FILTER[%2==1] (MAP[+1] var0))),0.16829590895395086,2.8962435756778722e-05,0.19655547083686464
(MAP[/2] (FILTER[%2==1] (MAP[-1] var0))),0.16829652495289338,1.1087585718837847e-05,0.19656655842258347
(MAP[/2] (FILTER[%2==1] (MAP[*2] var0))),0.1682971449517936,5.563499178075943e-06,0.19657212192176154
(MAP[/2] (FILTER[%2==1] (MAP[/2] var0))),0.16829778795181483,4.918053823742179e-05,0.19662130245999895
(MAP[/2] (FILTER[%2==1] (MAP[*(-1)] var0))),0.1682983979517303,1.0856104741150592e-06,0.19662238807047308
(MAP[/2] (FILTER[%2==1] (MAP[**2] var0))),0.16829918395160348,6.703743478807348e-07,0.19662305844482098
(MAP[/2] (FILTER[%2==1] (MAP[*3] var0))),0.16829981395312643,0.000149693930664608,0.19677275237548558
(MAP[/2] (FILTER[%2==1] (MAP[/3] var0))),0.16830042595393024,1.9287432933696454e-07,0.19677294524981492
(MAP[/2] (FILTER[%2==1] (MAP[*4] var0))),0.168301071953465,2.256974603608418e-06,0.19677520222441852
(MAP[/2] (FILTER[%2==1] (MAP[/4] var0))),0.16830165595456492,0.00016605347911543178,0.19694125570353396
(MAP[/2] (FILTER[%2==1] (SCANL1[+] var0))),0.16831058695424872,4.357997418732739e-08,0.19694129928350815
(MAP[/2] (FILTER[%2==1] (SCANL1[-] var0))),0.16831164995346626,0.0003574238798954162,0.19729872316340358
(MAP[/2] (FILTER[%2==1] (SCANL1[*] var0))),0.16831244095374132,0.000367154090735982,0.19766587725413956
(MAP[/2] (FILTER[%2==1] (SCANL1[MIN] var0))),0.16831305995401635,1.9134458079874705e-07,0.19766606859872035
(MAP[/2] (FILTER[%2==1] (SCANL1[MAX] var0))),0.16831375595393183,0.00030474294649773966,0.1979708115452181
(MAP[/2] (FILTER[%2==0] (SORT var0))),0.1683145119532128,5.3151640875185775e-06,0.19797612670930562
(MAP[/2] (FILTER[%2==0] (REVERSE var0))),0.1683152149525995,2.2768883024724096e-06,0.1979784035976081
(MAP[/2] (FILTER[%2==0] (FILTER[<0] var0))),0.1683158229534456,3.3912903714225538e-09,0.19797840698889846
(MAP[/2] (FILTER[%2==0] (FILTER[>0] var0))),0.16831647995422827,5.416706919248351e-07,0.19797894865959037
(MAP[/2] (FILTER[%2==0] (FILTER[%2==0] var0))),0.16831716695560317,3.8293508104853025e-08,0.19797898695309848
(MAP[/2] (FILTER[%2==0] (FILTER[%2==1] var0))),0.1683180219552014,3.5044455456867305e-07,0.19797933739765305
(MAP[/2] (FILTER[%2==0] (MAP[+1] var0))),0.1683185599558783,1.9009922548508307e-07,0.19797952749687853
(MAP[/2] (FILTER[%2==0] (MAP[-1] var0))),0.16831910695509578,8.538354782223854e-12,0.1979795275054169
(MAP[/2] (FILTER[%2==0] (MAP[*2] var0))),0.16831976095454593,2.390658587150103e-08,0.19797955141200277
(MAP[/2] (FILTER[%2==0] (MAP[/2] var0))),0.1683203239554132,1.96836438180641e-09,0.19797955338036716
(MAP[/2] (FILTER[%2==0] (MAP[*(-1)] var0))),0.16832093795528635,2.7445895003609508e-06,0.19798229796986752
(MAP[/2] (FILTER[%2==0] (MAP[**2] var0))),0.16832159895602672,1.0536817352118559e-07,0.19798240333804104
(MAP[/2] (FILTER[%2==0] (MAP[*3] var0))),0.1683221459552442,1.567785065846798e-08,0.1979824190158917
(MAP[/2] (FILTER[%2==0] (MAP[/3] var0))),0.16832270495433477,2.680853542783442e-08,0.19798244582442712
(MAP[/2] (FILTER[%2==0] (MAP[*4] var0))),0.16832325095492706,1.5136053212206679e-06,0.19798395942974834
(MAP[/2] (FILTER[%2==0] (MAP[/4] var0))),0.16832388495458872,8.862364695272375e-06,0.1979928217944436
(MAP[/2] (FILTER[%2==0] (SCANL1[+] var0))),0.1683322119552031,5.719957420186279e-10,0.19799282236643934
(MAP[/2] (FILTER[%2==0] (SCANL1[-] var0))),0.1683330639552878,1.055433539800118e-08,0.19799283292077474
(MAP[/2] (FILTER[%2==0] (SCANL1[*] var0))),0.16833369695450529,9.088556179277031e-07,0.19799374177639267
(MAP[/2] (FILTER[%2==0] (SCANL1[MIN] var0))),0.16833429495454766,5.550828266766627e-10,0.1979937423314755
(MAP[/2] (FILTER[%2==0] (SCANL1[MAX] var0))),0.1683348939550342,7.126438279001193e-11,0.19799374240273987
(MAP[/2] (FILTER[>0] (SORT var0))),0.16833567095454782,3.2025224002555895e-09,0.19799374560526228
(MAP[/2] (FILTER[>0] (REVERSE var0))),0.16833647495514015,2.9139816421376103e-07,0.1979940370034265
(MAP[/2] (FILTER[>0] (FILTER[<0] var0))),0.16833713195592281,6.738869030168915e-07,0.19799471089032952
(MAP[/2] (FILTER[>0] (FILTER[>0] var0))),0.1683377019562613,4.3940100460170854e-10,0.19799471132973054
(MAP[/2] (FILTER[>0] (FILTER[%2==0] var0))),0.1683383309555211,7.390051701428942e-08,0.19799478523024755
(MAP[/2] (FILTER[>0] (FILTER[%2==1] var0))),0.16833904595478089,1.2997755097527823e-08,0.19799479822800264
(MAP[/2] (FILTER[>0] (MAP[+1] var0))),0.1683396739554155,1.5647922638603928e-09,0.1979947997927949
(MAP[/2] (FILTER[>0] (MAP[-1] var0))),0.16834022895454837,1.5712515042690557e-08,0.19799481550530995
(MAP[/2] (FILTER[>0] (MAP[*2] var0))),0.16834119095437927,2.1997015946554966e-07,0.19799503547546943
(MAP[/2] (FILTER[>0] (MAP[/2] var0))),0.16834187995482353,4.017027337102164e-10,0.19799503587717215
(MAP[/2] (FILTER[>0] (MAP[*(-1)] var0))),0.16834261795338534,1.7672708303318298e-08,0.19799505354988045
(MAP[/2] (FILTER[>0] (MAP[**2] var0))),0.16834319195368153,2.3593071490964596e-07,0.19799528948059536
(MAP[/2] (FILTER[>0] (MAP[*3] var0))),0.1683438919535547,3.247341288675178e-10,0.1979952898053295
(MAP[/2] (FILTER[>0] (MAP[/3] var0))),0.1683445319540624,2.214950643191207e-10,0.19799529002682456
(MAP[/2] (FILTER[>0] (MAP[*4] var0))),0.16834510995431629,6.62770748767861e-08,0.19799535630389944
(MAP[/2] (FILTER[>0] (MAP[/4] var0))),0.16834577095505665,5.362061688850557e-07,0.19799589251006833
(MAP[/2] (FILTER[>0] (SCANL1[+] var0))),0.1683548689561576,9.149207092224615e-08,0.19799598400213925
(MAP[/2] (FILTER[>0] (SCANL1[-] var0))),0.1683556939551636,3.5323223333920935e-09,0.19799598753446157
(MAP[/2] (FILTER[>0] (SCANL1[*] var0))),0.1683564549548464,1.071064823182092e-08,0.1979959982451098
(MAP[/2] (FILTER[>0] (SCANL1[MIN] var0))),0.16835708195503685,5.890033949307516e-11,0.19799599830401013
(MAP[/2] (FILTER[>0] (SCANL1[MAX] var0))),0.1683577869553119,1.4185503910345827e-08,0.19799601248951404
(MAP[/2] (FILTER[<0] (SORT var0))),0.16835862695370452,8.275301738344683e-06,0.1980042877912524
(MAP[/2] (FILTER[<0] (REVERSE var0))),0.16835938095391612,3.567044544953517e-05,0.19803995823670192
(MAP[/2] (FILTER[<0] (FILTER[<0] var0))),0.16836003795469878,0.00950845593867165,0.20754841417537356
(MAP[/2] (FILTER[<0] (FILTER[>0] var0))),0.16836069495548145,4.494150533378008e-06,0.20755290832590695
(MAP[/2] (FILTER[<0] (FILTER[%2==0] var0))),0.16836139695624297,6.323354506491162e-05,0.20761614187097185
(MAP[/2] (FILTER[<0] (FILTER[%2==1] var0))),0.16836245895683533,0.0014556391118501803,0.20907178098282203
(MAP[/2] (FILTER[<0] (MAP[+1] var0))),0.1683631899577449,0.0029784263094339855,0.21205020729225602
(MAP[/2] (FILTER[<0] (MAP[-1] var0))),0.1683638029571739,4.508019736746502e-06,0.21205471531199277
(MAP[/2] (FILTER[<0] (MAP[*2] var0))),0.1683643919568567,3.415439166847019e-05,0.21208886970366125
(MAP[/2] (FILTER[<0] (MAP[/2] var0))),0.16836498595694138,3.4360745327276035e-05,0.21212323044898854
(MAP[/2] (FILTER[<0] (MAP[*(-1)] var0))),0.1683655859560531,0.005963055766319824,0.21808628621530837
(MAP[/2] (FILTER[<0] (MAP[**2] var0))),0.168366438954763,4.964382301195131e-05,0.21813593003832032
(MAP[/2] (FILTER[<0] (MAP[*3] var0))),0.16836702195541875,2.3996091321227885e-05,0.21815992612964155
(MAP[/2] (FILTER[<0] (MAP[/3] var0))),0.16836786195563036,0.002586321364496409,0.22074624749413796
(MAP[/2] (FILTER[<0] (MAP[*4] var0))),0.16836848395541892,2.10830935751328e-06,0.22074835580349547
(MAP[/2] (FILTER[<0] (MAP[/4] var0))),0.16836908695586317,1.3757294130510122e-06,0.22074973153290853
(MAP[/2] (FILTER[<0] (SCANL1[+] var0))),0.16837854495679494,1.3095209017765361e-06,0.2207510410538103
(MAP[/2] (FILTER[<0] (SCANL1[-] var0))),0.16837934895738726,5.7138269996422125e-05,0.22080817932380672
(MAP[/2] (FILTER[<0] (SCANL1[*] var0))),0.16838009595630865,0.0009284999608044909,0.22173667928461122
(MAP[/2] (FILTER[<0] (SCANL1[MIN] var0))),0.16838072095561074,0.004790161742807681,0.2265268410274189
(MAP[/2] (FILTER[<0] (SCANL1[MAX] var0))),0.16838136995465902,0.0004816822771823492,0.22700852330460125
(MAP[/2] (REVERSE (SORT var0))),0.1683825769541727,3.760658261192292e-08,0.22700856091118388
(MAP[/2] (REVERSE (REVERSE var0))),0.16838341395305179,0.001004073744498179,0.22801263465568206
(MAP[/2] (REVERSE (FILTER[<0] var0))),0.16838403095243848,2.4803530282246783e-06,0.22801511500871027
(MAP[/2] (REVERSE (FILTER[>0] var0))),0.16838464995089453,2.882265606859191e-06,0.22801799727431712
(MAP[/2] (REVERSE (FILTER[%2==0] var0))),0.1683854329512542,5.658019676833439e-06,0.22802365529399396
(MAP[/2] (REVERSE (FILTER[%2==1] var0))),0.16838606395140232,0.00017296128411519582,0.22819661657810916
(MAP[/2] (REVERSE (MAP[+1] var0))),0.16838664395072556,3.670503744835878e-06,0.228200287081854
(MAP[/2] (REVERSE (MAP[-1] var0))),0.1683872669509583,0.00037304724801714685,0.22857333432987115
(MAP[/2] (REVERSE (MAP[*2] var0))),0.16838818094947783,0.0006096352705335831,0.22918296960040474
(MAP[/2] (REVERSE (MAP[/2] var0))),0.16838888194979518,1.2511842348751656e-06,0.22918422078463963
(MAP[/2] (REVERSE (MAP[*(-1)] var0))),0.16838959095002792,4.091838819522569e-05,0.22922513917283485
(MAP[/2] (REVERSE (MAP[**2] var0))),0.16839026595152973,5.260954308243072e-07,0.22922566526826568
(MAP[/2] (REVERSE (MAP[*3] var0))),0.16839087495100102,0.0015937836960293566,0.23081944896429504
(MAP[/2] (REVERSE (MAP[/3] var0))),0.16839146795064153,2.8703482107172922e-05,0.23084815244640222
(MAP[/2] (REVERSE (MAP[*4] var0))),0.16839202895062044,0.0002900585524871231,0.23113821099888934
